TipoDePublicacao,NumeroDaPublicacao,Revisao,DataEfetividade,DocAssociado,Emissor,ATA,Assunto,Categoria,Tipo,Aplicabilidade,DescAplicabilidade,Acao,Analista,TSN,DataAnalise,TipoDeControle,CSN,DataLimite,Justificativa
AD/CF/DA/CN,2009-0170,0,24/08/2009,SB ATR42-31-0068/ATR42-31-0071,EASA (UE),31-INDICATING / RECORDING SYSTEM,indícating / Recording Systems - Multí Purpose Computer (MPC) with Aircraft Performance Monitoring (APM) ,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,Marcos Negreiros,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OT n° 247326.
AD/CF/DA/CN,2009-0159-E,0,40016,PPG SB NP158862-001,EASA (UE),56  WINDOWS,Windows - Cockpit Forward Side Windows - Inspections/Replacement,Mandatório,Inspeção Rep.,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,AD is superseded by EASA AD 2013-0087
AD/CF/DA/CN,2008-0218,0,39792,SB ATR42-92-0020,EASA (UE),92-Electrical System Installation,Wire Bundles in the Rear Baggage Zone - Protection and Clamping,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,Marcos Negreiros,N/A,25/05/2020,N/A,N/A,N/A,No action required- this AD is not applicable to MSN 561.
AD/CF/DA/CN,2006-0219R2,2,38925,ATR42-500 TLD REV 06,EASA (UE),28-FUEL,Fuel Tank Safety - Fuel Airworthiness Limitations,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,No action required- this AD is superseded by EASA AD 2006-0219R2
AD/CF/DA/CN,2008-0062,0,39553,ATR42-92-0018,EASA (UE),92-Electrical System Installation,Electrical / Electronic - Rear Pressure Bulkhead Area and Wire Chafing - Inspection / Modification.,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 802- ATA92
AD/CF/DA/CN,2007-0179 ,0,39308,SB ATR42-30-0072,EASA (UE),30-ICE AND RAIN PROTECTION,Ice & Rain Protection – Pitot Probe Resistance & Low Current Sensor,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 810-ATA30 R1
AD/CF/DA/CN,2007-0164,0,39261,SB ATR42-25-0134,EASA (UE),25-EQUIPMENT/FURNISHINGS,Equipment & Furnishings - Thermal/Acoustic Insulation Blankets,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already accomplished IAW AEROMAR OI 712-ATA 25R2
AD/CF/DA/CN,2007-0106-E,0,39192,ATR42-25-0155,EASA (UE),25-EQUIPMENT/FURNISHINGS,Equipment/Furnlshíngs - Thermal-Acoustical insulation blankets on frame 24,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Requirements already embodied on MSN 561- because it´s post-mod 05322 IAW EASY FLY MOD List
AD/CF/DA/CN,2006-0376,0,39084,SB ATR42-27-0098,EASA (UE),27-FLIGHT CONTROLS,Flight Controls - Aíleron lab Bellcrank Assembly,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,This AD is not applicable due to aircraft MSN 561 is post mod 04372 IAW AIR.
AD/CF/DA/CN,2006-0303,0,24/10/2006,SB ATR42-55-0012 R2,EASA (UE),55  STABILIZERS,Stabilizers - Vertical Stablitzer Fin Tip - inspection/Repair/Modification,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,25/05/2020,N/A,N/A,N/A,No action required due to aircraft MSN 561 is post SB ATR42-55-0012 (MOD 5426).
AD/CF/DA/CN,2006-0283,0,38989,SB ATR42-92-0012,EASA (UE),24-ELECTRICAL POWER,Electrícal Power- 120 VU Electrical Harness - Inspection,Mandatório,Inspeção única,Motor,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already embodied IAW OI 773-ATA92.
AD/CF/DA/CN,2006-0216-E,0,38915,SB MBD 631-32-190,EASA (UE),32-LANDING GEAR,Main Landíng Gear - Shock absorber - Cross locklng bolt of the attachment pin,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 770-ATA32.
AD/CF/DA/CN,2006-0186,0,38915,SB ATR42-28-0039R1,EASA (UE),28-FUEL,Fuel - Prevention against explosion risk - adjacent systems,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This AD is superseded by EASA AD 2007-0226.
AD/CF/DA/CN,F-2005-211 R1,1,39261,,EASA (UE),25-EQUIPMENT/FURNISHINGS,Equipment/Furnishíngs - Thermal/Acoustical insulation materials,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This AD is superseded by EASA AD 2007-0164
AD/CF/DA/CN,F-2005-160,0,38603,ATR AOM 42-72/2005/08,EASA (UE),28-FUEL,Fuel - Fuel Quantity Indicators - Identification,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already embodied IAW AEROMAR O.I. 758 ATA 28
AD/CF/DA/CN,F-2005-0059,0,28/06/2007,N/A,EASA (UE),25-EQUIPMENT/FURNISHINGS,Stabllizers - Vertical stabilizer - Fin tip upper closure rib,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43994,N/A,N/A,N/A,This AD is superseded by EASA AD 2006-0303 
AD/CF/DA/CN,F-2004-191,0,38353,N/A,EASA (UE),57  WINGS,Wings - Outer wing boxes- Upper skin and ribs,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,25/05/2020,N/A,N/A,N/A,This AD is superseded by EASA AD 2017-0244 
AD/CF/DA/CN,F-2005-054R1,1,38549,-,EASA (UE),32-LANDING GEAR,Landing gear - Main landing gear - Síde brace assembiy,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,Marcos Negreiros,N/A,43976,N/A,N/A,N/A,This AD is superseded by EASA AD F-2005-106
AD/CF/DA/CN,US-2004-22-01,0,38322,ATR42-500 AFM & W&B,EASA (UE),08-LEVELING AND WEIGHING.,AFM and Weight & Balance Changes - Limitation - Use of Cargo Restraint Strap Assemblies,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,Directive not applicabe because STC ST01004NY is not installed on aircraft MSN 561.
AD/CF/DA/CN,F-2003-431,1,38717,SB ATR 42-25-0134,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Pitch control interference,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This directive is superseded by directive F-2005-211
AD/CF/DA/CN,F-1999-014-076R2,2,37906,ATR42-500 AFM,EASA (UE),30-ICE AND RAIN PROTECTION,Icing conditions - Revise the Airplane Flight Manual (AFM),Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Mandatory actions already performed due to informations incorporated on last AFM revision.
AD/CF/DA/CN,F-2003-106R1,92,37737,SB ATR42-92-0010,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Stand by pitch trim switch,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already embodied IAW with AEROMAR O.I. 711-ATA 92
AD/CF/DA/CN,F-2002-506R2,2,44129,-,EASA (UE),27-FLIGHT CONTROLS,Stabilizers - Vertical stabiiizer - Fin tip upper cíosure rib,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This AD is superseded by AD EASA 2006-0303
AD/CF/DA/CN,F-2002-539,0,37569,ATR42-25-0141,EASA (UE),25-EQUIPMENT/FURNISHINGS,Forward attendant seat,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,This AD is not applicable due to aircraft MSN 561 is pre-mod 4181 and pre-mod 5042.
AD/CF/DA/CN,F-2002-431,0,37499,SB ATR42-55-0009,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Pitch Control Interference,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 703-ATA55.
AD/CF/DA/CN,F-2002-090-092 (B),0,37317,SB ATR 42-92-0007,EASA (UE),92-Electrical System Installation,Electrical rack 90VU - Wire bundle routing on 93- 94 and 95VU carbon shelves,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 692-ATA55
AD/CF/DA/CN,F-2002-071-091,0,37289,PWC Service Buíletin 21570,EASA (UE),72-ENGINE ,Engines - High pressure oil pump - Pressure regulating valve (PRV),Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,AD is not applicable due to MSN 561 aircraft model (ATR42-500)
AD/CF/DA/CN,F-2001-614-089 (B),0,37257,SB ATR 42-32-0094,EASA (UE),32-LANDING GEAR,Main Landing Gear - Swinging Lever Spacer,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 762-ATA55
AD/CF/DA/CN,F-2001-636,0,37261,SB ATR42-25-0134,EASA (UE),25-EQUIPMENT/FURNISHINGS,Thermal/acoustical insulation materials,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This AD is superseded AD F-2003-431.
AD/CF/DA/CN,F-2001-550-086(B),0,37257,,EASA (UE),32-LANDING GEAR,Main Landing Gear - Swinging lever spacer (ATA 32),Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Cancelada / Suprecedida,André Torres,N/A,43976,N/A,N/A,N/A,This AD is superseded by DGAC FRANCE AD 2001-614-089
AD/CF/DA/CN,F-2000-281-078R1,1,19/09/2001,ATR 42-26-0023 R2,EASA (UE),26-FIRE PROTECTION,Fire protection - Fire handles,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Incorporar,André Torres,N/A,44171,N/A,N/A,N/A,Already embodied due to Fire Handie installed comply with SB ATR42-26-0023 R02.
AD/CF/DA/CN,F-2000-449-082R2,2,29/09/2001,ATR42-500 AFM,EASA (UE),ATA 04 ,Take-off after use of type II or IV fluids - Appendix to the Flight Manual,Mandatório,Informativa,Motor,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Already embodied due to informations already incorporated on last revisions of AFM
AD/CF/DA/CN,F-2001-387-085,0,37139,ATR 42-27-0093,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Normal pitch trim switches,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already performed IAW AEROMAR OI 678-ATA27.
AD/CF/DA/CN,F-2001-214-084,0,37051,-,EASA (UE),61-PROPELLERS,Propeller feathering - ATPCS test selector switch,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,25/05/2020,N/A,N/A,N/A,Required actions already accomplished IAW with AEROMAR O.I. 681.ATA61 
AD/CF/DA/CN,F-2001-044-083,0,36925,ATR42-500 AFM,EASA (UE),30-ICE AND RAIN PROTECTION,Deicing - Revision of Aircraft Flight Manual,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,25/05/2020,N/A,N/A,N/A,Directions provided by this AD are included in current ATR42-500 AFM.
AD/CF/DA/CN,F-2000-454-081,0,25/11/2000,SB ATR 42-80-0001,EASA (UE),24-ELECTRICAL POWER,Electrical system - Engine start selector,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,This AD is not applicave to MSN 561 aicraft model ATR42-500.
AD/CF/DA/CN,F-2000-436-080,0,44132,ATR42-500 AFM,EASA (UE),76-ENGINE CONTROLS,Engines controls - Flight Manual procedure associated with reverse application,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Requiered actions already accomplished due to incorprated of the informations included in current ATR42-500 AFM
AD/CF/DA/CN,F-1995-104-060R1,1,36827,ATR42-500 TLD,EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,Time limits,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Before aircraft manufacture. TL already referenced on aircraft maintenance program.
AD/CF/DA/CN,F-2000-337-079,0,36743,SB ATR 42-52-0058 R2/ 53-0070/-53-0076/-52-0052/-0059,EASA (UE),52  DOORS,Structure - Result of fatigue tests,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,This AD is not aplicable to ATR42-500 MSN 561 
AD/CF/DA/CN,F-1999-165-077R1,1,36729,ATR42-30-0065/ 30-0063R1 /-30-0064R1,EASA (UE),30-ICE AND RAIN PROTECTION,Severe icing conditions - Implement aircraft design enhancements,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Required actions already accomplished IAW with AREOMAR 610-ATA-30 and OI 609 - ATA 30.  
AD/CF/DA/CN,F-2000-189-078,0,36678,SB ATR42-32-0090,EASA (UE),32-LANDING GEAR,Landing Gears - Instali modified upiock boxes,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,25/05/2020,N/A,N/A,N/A,Required actions already accomplished IAW with AEROMAR OI 648-ATA32 R00
AD/CF/DA/CN,F-1996-208-067R1,1,36281,SB ATR42-57-0043,EASA (UE),30-ICE AND RAIN PROTECTION,De-icing procedures and protections improvements,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,25/05/2020,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture- mod 04222 already embodied during manufacture in accordance with AIR
AD/CF/DA/CN,F-1998-147-075,0,18/04/1998,ATR 42-57-0010/ 57-0050,EASA (UE),57  WINGS,External wings - Inner skin surface/rear spar jonction,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,25/05/2020,N/A,N/A,N/A,This AD is not applicable to MSN 561 ATR42-500 aircraft model. 
AD/CF/DA/CN,F-1998-069-073,0,35847,SB ATR42-54-0019,EASA (UE),54  NACELLES / PYLONS,Engine mount and upper engine fairing stiffener fouling,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD is not applicable to aircraft ATR42-500 MSN 561.
AD/CF/DA/CN,F-1998-070-074,0,35847,SB ATR42-21-0061/ 21-0044/-0069,EASA (UE),21-AIR CONDITIONING AND PRESSURIZATION,ROTRON recirculation fan,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD is not applicable to MSN 561 due to aircraft is post-mod 04197
AD/CF/DA/CN,F-1997-115-070R1,1,35847,ATR 42-53-0097/ 53-0112,EASA (UE),32-LANDING GEAR,Fuselage - Main landing gear actuator fitting,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,43976,N/A,N/A,N/A,Directive already embodied due to aircraft is post mod 4052
AD/CF/DA/CN,F-1997-328-072R1,1,35763,ATR 42-55-0007,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Rudder,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before aircraft MSN 561 manufacture.
AD/CF/DA/CN,F-1997-159-071,0,16/07/1997,ATR 42-53-0063,EASA (UE),53  FUSELAGE,Karman fairing panel fasteners,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Já incorporado,André Torres,N/A,44171,N/A,N/A,N/A,AD issued before aircraft MSN 561 manufacture
AD/CF/DA/CN,F-1990-201-033R2 ,2,33199,ATR42-27-0046/ 27-0049/-27-0050/27-0051,EASA (UE),27-FLIGHT CONTROLS,Flight controls,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture- not applicable to ATR42-500 models
AD/CF/DA/CN,F-1996-289-069R1,1,35413, Service Bulletin ATR 42-25-0108,EASA (UE),25-EQUIPMENT/FURNISHINGS,Forward cargo compartment nets,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,F-1996-256-068,0,35385, SB ATR42-27-0083,EASA (UE),27-FLIGHT CONTROLS,Stick shaker / pusher system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,F-1996-230-066,0,35371,SB ATR 42-34-0090,EASA (UE),34-NAVIGATION,Standby horizon - Power supply,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
SB/ASB,F-1996-131-064,0,35259,SB ATR 42-32-081/ - 32-082,EASA (UE),32-LANDING GEAR,Main landing gear -  Pins MAGNAGHI,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,F-1996-132-065,0,35259,SB ATR 42-53-0103,EASA (UE),53  FUSELAGE,Fuselage - Stringer 6 to frame 34 junction,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,F-1996-109-063,0,35231,SB  ATR42-71-0010,EASA (UE),72-ENGINE ,Engine nacelle drain system,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture- not applicable to ATR2-500 models. 
AD/CF/DA/CN,F-1995-127-062,0,34881,SB ATR42-57-0044,EASA (UE),57  WINGS,Corrosion on wing rear spar,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,43976,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,F-1995-126-061,0,21/06/1995,SB ATR42-53-0093/ 53-0094 ,EASA (UE),53  FUSELAGE,Windshield frame - Note 5,Mandatório,Inspeção única,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,André Torres,N/A,44171,N/A,N/A,N/A,AD issued before MSN 561 aircraft manufacture.
AD/CF/DA/CN,2019-0004,0,25/01/2019,F9111-J70884BY-00,EASA (UE),34-NAVIGATION,ATA 34 – Navigation – Global Navigation Satellite System – Operational Limitations,Mandatório,Informativa,Célula,ATR 42-500 - PR-PDS (MSN: 561),Não Aplicável,Marcos Negreiros,-,22/06/2020,N/A,-,-,N/A BY PART NUMBER INSTALLED- GNSS INSTALLED IS HONEYWELL HT1000 NOTE: AD APPLIANCE
AD/CF/DA/CN,AD-2002-15-03,0,09-AUG-2002,,FAA (EUA),61-PROPELLERS,Propeller Blades ,Mandatório,Modificação,Hélice,568F-1 - FR000451 (PDS),Não Aplicável,Marcos Negreiros,N/A,43834,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- THE AFFECTED PART NUMBER AND SERIAL WERE NOT INSTALLED.  AT THE TIME OF THIS ANALYSIS THE PROPELLER ASSY WERE COMPOSED BY: HUB - PN:815500-3 SN:2015040109 TRANSFER TUBE - PN: 815587-3 SN: 990710 ACTUATOR ASSY - PN: 815585-7 SN:20071117 ADJUSTING NUT - PN: 814754-1 SN: TA0-200203004 BLADE 1 - PN: R815505R3W SN: FR1803  BLADE 2 - PN: R815505S3W SN: FR20041020RT BLADE 3 - PN: R815505-6 SN: FR201003044RT BLADE 4 - PN: R815505-6 SN: FR201111022RT BLADE 5 - PN: R815505-6 SN: FR2019040043RT BLADE 6 - PN: R815505-6 SN: FR201103065RT
AD/CF/DA/CN,AD-2004-12-10,0,19-JUL-2004,,FAA (EUA),61-PROPELLERS,Propeller Blades ,Mandatório,Modificação,Hélice,568F-1 - FR000451 (PDS),Não Aplicável,Marcos Negreiros,N/A,43834,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- THE AFFECTED PART NUMBER AND SERIAL WERE NOT INSTALLED.  AT THE TIME OF THIS ANALYSIS THE PROPELLER ASSY WERE COMPOSED BY: HUB - PN:815500-3 SN:2015040109 TRANSFER TUBE - PN: 815587-3 SN: 990710 ACTUATOR ASSY - PN: 815585-7 SN:20071117 ADJUSTING NUT - PN: 814754-1 SN: TA0-200203004 BLADE 1 - PN: R815505R3W SN: FR1803  BLADE 2 - PN: R815505S3W SN: FR20041020RT BLADE 3 - PN: R815505-6 SN: FR201003044RT BLADE 4 - PN: R815505-6 SN: FR201111022RT BLADE 5 - PN: R815505-6 SN: FR2019040043RT BLADE 6 - PN: R815505-6 SN: FR201103065RT
AD/CF/DA/CN,AD-2009-07-06,0,01-MAY-2009,Alert S.B. 568F-61-A47,FAA (EUA),61-PROPELLERS,Propeller Blades ,Mandatório,Modificação,Hélice,568F-1 - FR000451 (PDS),Não Aplicável,Marcos Negreiros,N/A,43834,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- THE AFFECTED PART NUMBER AND SERIAL WERE NOT INSTALLED.  AT THE TIME OF THIS ANALYSIS THE PROPELLER ASSY WERE COMPOSED BY: HUB - PN:815500-3 SN:2015040109 TRANSFER TUBE - PN: 815587-3 SN: 990710 ACTUATOR ASSY - PN: 815585-7 SN:20071117 ADJUSTING NUT - PN: 814754-1 SN: TA0-200203004 BLADE 1 - PN: R815505R3W SN: FR1803  BLADE 2 - PN: R815505S3W SN: FR20041020RT BLADE 3 - PN: R815505-6 SN: FR201003044RT BLADE 4 - PN: R815505-6 SN: FR201111022RT BLADE 5 - PN: R815505-6 SN: FR2019040043RT BLADE 6 - PN: R815505-6 SN: FR201103065RT
AD/CF/DA/CN,AD-2013-16-10,0,19-SEP-2013,14RF-9/P5186/ 14RF-21/P5189/ 14SF-5/P5188/ 14SF-7/P5185/ 4SF-11E/P5207/ 568F-1/P5206,FAA (EUA),61-PROPELLERS,Inspections,Mandatório,Informativa,Hélice,568F-1 - FR000451 (PDS),Já incorporado,Marcos Negreiros,N/A,43834,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- THE INSPECTION REQUIREMENTS OF THIS AD WERE INCORPORATED ON MAINTENANCE PROGRAM.  AT THE TIME OF THIS ANALYSIS THE PROPELLER ASSY WERE COMPOSED BY: HUB - PN:815500-3 SN:2015040109 TRANSFER TUBE - PN: 815587-3 SN: 990710 ACTUATOR ASSY - PN: 815585-7 SN:20071117 ADJUSTING NUT - PN: 814754-1 SN: TA0-200203004 BLADE 1 - PN: R815505R3W SN: FR1803  BLADE 2 - PN: R815505S3W SN: FR20041020RT BLADE 3 - PN: R815505-6 SN: FR201003044RT BLADE 4 - PN: R815505-6 SN: FR201111022RT BLADE 5 - PN: R815505-6 SN: FR2019040043RT BLADE 6 - PN: R815505-6 SN: FR201103065RT
AD/CF/DA/CN,AD-2002-15-03,0,09-AUG-2002,,FAA (EUA),61-PROPELLERS,Propeller Blades ,Mandatório,Modificação,Hélice,568F-1 - FR990752 (PDS),Não Aplicável,Marcos Negreiros,N/A,43834,N/A,N/A,N/A,NO FURTHER ACTION REQUIRED- THE AFFECTED PART NUMBER AND SERIAL WERE NOT INSTALLED.  AT THE TIME OF THIS ANALYSIS THE PROPELLER ASSY WERE COMPOSED BY: HUB - PN:815470-2 SN:2012060103 TRANSFER TUBE - PN: 815587-3 SN: 200909010 ACTUATOR ASSY - PN: 815585-7 SN:200612011 ADJUSTING NUT - PN: 814754-1 SN: 256 BLADE 1 - PN: R815505-6 SN: FR201301077RT  BLADE 2 - PN: R815505-6 SN: FR201305049RT BLADE 3 - PN: R815505-6 SN: FR20070741RT BLADE 4 - PN: R815505-6 SN: FR201301076RT BLADE 5 - PN: R815505-6 SN: FR201110042RT BLADE 6 - PN: R815505-6 SN: FR200902042RT
